run_id,text_id,detector,detector_version,pass_number,pass_date,scanned_at,presentation_order,run_status,score_field,score,displayed_score,displayed_label,error_code,error_detail,raw_response,ground_truth,genre,stress_type,word_count,ai_word_pct,source,created,authorship_state
R102,C016,Pangram,4.0,2,2026-08-29,2026-08-29T11:31:51,11,ok,fraction_ai,0.6694,66.9% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.6694, ""fraction_ai_assisted"": 0.1423, ""fraction_human"": 0.1883, ""scanned_at"": ""2026-08-29T11:31:51"", ""status"": ""ok""}",AI,Creative fiction,,800,100,"Llama 3.3 70B, third-person fiction",2026-08-17,fully_AI
R103,C084,Pangram,4.0,2,2026-08-29,2026-08-29T11:32:31,12,ok,fraction_ai,0.5365,53.6% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.5365, ""fraction_ai_assisted"": 0.0905, ""fraction_human"": 0.373, ""scanned_at"": ""2026-08-29T11:32:31"", ""status"": ""ok""}",Human,Business / professional,Grammar-heavy,573,0,"Appellate brief statement of facts, 7th Cir. public docket",2018-01-11,human_stress
R104,C087,Pangram,4.0,2,2026-08-29,2026-08-29T11:33:59,13,ok,fraction_ai,0.4751,47.5% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.4751, ""fraction_ai_assisted"": 0.1174, ""fraction_human"": 0.4075, ""scanned_at"": ""2026-08-29T11:33:59"", ""status"": ""ok""}",Human,Marketing copy,Short,60,0,"Product caption, Etsy listing (shop since closed)",2017-02-14,human_stress
R105,C004,Pangram,4.0,2,2026-08-29,2026-08-29T11:34:41,14,ok,fraction_ai,0.3661,36.6% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.3661, ""fraction_ai_assisted"": 0.149, ""fraction_human"": 0.4849, ""scanned_at"": ""2026-08-29T11:34:41"", ""status"": ""ok""}",AI,Academic essay,,899,100,Llama 3.3 70B via Together endpoint,2026-07-27,fully_AI
R106,C038,Pangram,4.0,2,2026-08-29,2026-08-29T11:36:23,15,ok,fraction_ai,0.0,0.0% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.0, ""fraction_ai_assisted"": 0.1307, ""fraction_human"": 0.8693, ""scanned_at"": ""2026-08-29T11:36:23"", ""status"": ""ok""}",Human,Creative fiction,,596,0,"Willa Cather, My Ántonia, Book I, ch. 2 (Houghton Mifflin)",1918-09-21,human
R107,C009,Pangram,4.0,2,2026-08-29,2026-08-29T11:37:46,16,ok,fraction_ai,0.6444,64.4% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.6444, ""fraction_ai_assisted"": 0.0966, ""fraction_human"": 0.259, ""scanned_at"": ""2026-08-29T11:37:46"", ""status"": ""ok""}",AI,Blog / opinion,,716,100,"GPT-4o, first-person blog prompt",2026-08-07,fully_AI
R108,C086,Pangram,4.0,2,2026-08-29,2026-08-29T11:38:44,17,ok,fraction_ai,0.7003,70.0% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.7003, ""fraction_ai_assisted"": 0.0319, ""fraction_human"": 0.2678, ""scanned_at"": ""2026-08-29T11:38:44"", ""status"": ""ok""}",Human,Marketing copy,Short,114,0,"Craigslist missed-connections post, San Francisco",2014-05-19,human_stress
R109,C044,Pangram,4.0,2,2026-08-29,2026-08-29T11:40:41,18,ok,fraction_ai,0.363,36.3% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.363, ""fraction_ai_assisted"": 0.3038, ""fraction_human"": 0.3332, ""scanned_at"": ""2026-08-29T11:40:41"", ""status"": ""ok""}",Human,Marketing copy,,569,0,"Fall 2017 print catalog, Schoolhouse Electric",2017-08-22,human
R110,C082,Pangram,4.0,2,2026-08-29,2026-08-29T11:41:48,19,ok,fraction_ai,0.6416,64.2% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.6416, ""fraction_ai_assisted"": 0.2669, ""fraction_human"": 0.0915, ""scanned_at"": ""2026-08-29T11:41:48"", ""status"": ""ok""}",Human,Technical how-to,Technical,562,0,NIST SP 800-63-3 section 5 prose (public domain U.S. government),2017-06-22,human_stress
R111,C046,Pangram,4.0,2,2026-08-29,2026-08-29T11:43:27,20,ok,fraction_ai,0.0,0.0% AI · Human,Human,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Human"", ""headline"": ""Fully Human Written"", ""fraction_ai"": 0.0, ""fraction_ai_assisted"": 0.0163, ""fraction_human"": 0.9837, ""scanned_at"": ""2026-08-29T11:43:27"", ""status"": ""ok""}",Human,Marketing copy,,363,0,"Holiday insert, Powell's Books in-store flyer",2017-11-09,human
R112,C026,Pangram,4.0,2,2026-08-29,2026-08-29T11:44:22,21,ok,fraction_ai,0.5321,53.2% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.5321, ""fraction_ai_assisted"": 0.0907, ""fraction_human"": 0.3772, ""scanned_at"": ""2026-08-29T11:44:22"", ""status"": ""ok""}",AI,Technical how-to,,561,100,"Claude 4 Sonnet, troubleshooting prompt",2026-08-08,fully_AI
R113,C042,Pangram,4.0,2,2026-08-29,2026-08-29T11:45:11,22,ok,fraction_ai,0.2043,20.4% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.2043, ""fraction_ai_assisted"": 0.0429, ""fraction_human"": 0.7528, ""scanned_at"": ""2026-08-29T11:45:11"", ""status"": ""ok""}",Human,Business / professional,,556,0,"All-staff note, Harborview Medical Center operations",2016-09-02,human
R114,C065,Pangram,4.0,2,2026-08-29,2026-08-29T11:46:23,23,ok,fraction_ai,0.0,0.0% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.0, ""fraction_ai_assisted"": 0.1641, ""fraction_human"": 0.8359, ""scanned_at"": ""2026-08-29T11:46:23"", ""status"": ""ok""}",Hybrid,Marketing copy,,564,25,2014 product insert + Llama 3.3 70B replacements (25%),2026-08-13,AI_assisted
R115,C066,Pangram,4.0,2,2026-08-29,2026-08-29T11:48:11,24,ok,fraction_ai,0.391,39.1% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.391, ""fraction_ai_assisted"": 0.1449, ""fraction_human"": 0.4641, ""scanned_at"": ""2026-08-29T11:48:11"", ""status"": ""ok""}",Hybrid,Marketing copy,,808,50,2018 homepage draft + GPT-4o replacements (50%),2026-08-16,hybrid
R116,C002,Pangram,4.0,2,2026-08-29,2026-08-29T11:50:13,25,ok,fraction_ai,0.4162,41.6% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.4162, ""fraction_ai_assisted"": 0.3132, ""fraction_human"": 0.2706, ""scanned_at"": ""2026-08-29T11:50:13"", ""status"": ""ok""}",AI,Academic essay,,834,100,"Claude 4 Sonnet, default settings",2026-07-22,fully_AI
R117,C069,Pangram,4.0,2,2026-08-29,2026-08-29T11:51:35,26,ok,fraction_ai,0.8138,81.4% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""AI"", ""headline"": ""AI Generated"", ""fraction_ai"": 0.8138, ""fraction_ai_assisted"": 0.1862, ""fraction_human"": 0.0, ""scanned_at"": ""2026-08-29T11:51:35"", ""status"": ""ok""}",Hybrid,Technical how-to,,887,50,2012 README + Llama 3.3 70B replacements (50%),2026-08-17,hybrid
R118,C071,Pangram,4.0,2,2026-08-29,2026-08-29T11:53:30,27,ok,fraction_ai,0.7345,73.5% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.7345, ""fraction_ai_assisted"": 0.2655, ""fraction_human"": 0.0, ""scanned_at"": ""2026-08-29T11:53:30"", ""status"": ""ok""}",Human,Academic essay,ESL,524,0,"Placement essay, University of Helsinki English exam booklet",2018-04-12,human_stress
R119,C019,Pangram,4.0,2,2026-08-29,2026-08-29T11:54:27,28,error,fraction_ai,,,,timeout,Scan job did not reach STAGE_SUCCESS within 45s.,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""status"": ""error"", ""error_code"": ""timeout"", ""error"": ""Scan job did not reach STAGE_SUCCESS within 45s."", ""scanned_at"": ""2026-08-29T11:54:27""}",AI,Business / professional,,631,100,"Gemini 2.0 Flash, policy brief prompt",2026-08-21,fully_AI
R120,C047,Pangram,4.0,2,2026-08-29,2026-08-29T11:55:56,29,ok,fraction_ai,0.4556,45.6% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.4556, ""fraction_ai_assisted"": 0.157, ""fraction_human"": 0.3874, ""scanned_at"": ""2026-08-29T11:55:56"", ""status"": ""ok""}",Human,Technical how-to,,462,0,"PostgreSQL 9.4 documentation, 'Concurrency Control'",2014-12-18,human
R121,C012,Pangram,4.0,2,2026-08-29,2026-08-29T11:57:19,30,ok,fraction_ai,0.8481,84.8% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""AI"", ""headline"": ""AI Generated"", ""fraction_ai"": 0.8481, ""fraction_ai_assisted"": 0.1429, ""fraction_human"": 0.009, ""scanned_at"": ""2026-08-29T11:57:19"", ""status"": ""ok""}",AI,Blog / opinion,,746,100,"Llama 3.3 70B, personal essay prompt",2026-08-12,fully_AI
R122,C021,Pangram,4.0,2,2026-08-29,2026-08-29T11:58:28,31,ok,fraction_ai,0.4714,47.1% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.4714, ""fraction_ai_assisted"": 0.1829, ""fraction_human"": 0.3457, ""scanned_at"": ""2026-08-29T11:58:28"", ""status"": ""ok""}",AI,Marketing copy,,502,100,"GPT-4o, landing-page prompt",2026-07-19,fully_AI
R123,C037,Pangram,4.0,2,2026-08-29,2026-08-29T12:00:17,32,ok,fraction_ai,0.1669,16.7% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.1669, ""fraction_ai_assisted"": 0.1731, ""fraction_human"": 0.66, ""scanned_at"": ""2026-08-29T12:00:17"", ""status"": ""ok""}",Human,Blog / opinion,,609,0,"Tim Carmody, kottke.org weekday post",2019-09-18,human
R124,C034,Pangram,4.0,2,2026-08-29,2026-08-29T12:01:41,33,ok,fraction_ai,0.221,22.1% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.221, ""fraction_ai_assisted"": 0.0295, ""fraction_human"": 0.7495, ""scanned_at"": ""2026-08-29T12:01:41"", ""status"": ""ok""}",Human,News article,,557,0,"Reuters special report, California wildfire season",2018-11-27,human
R125,C060,Pangram,4.0,2,2026-08-29,2026-08-29T12:03:20,34,ok,fraction_ai,0.7169,71.7% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.7169, ""fraction_ai_assisted"": 0.1642, ""fraction_human"": 0.1189, ""scanned_at"": ""2026-08-29T12:03:20"", ""status"": ""ok""}",Hybrid,Creative fiction,,572,50,2011 workshop story + Gemini 2.0 Flash replacements (50%),2026-08-22,hybrid
R126,C011,Pangram,4.0,2,2026-08-29,2026-08-29T12:05:05,35,ok,fraction_ai,0.4862,48.6% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.4862, ""fraction_ai_assisted"": 0.1918, ""fraction_human"": 0.322, ""scanned_at"": ""2026-08-29T12:05:05"", ""status"": ""ok""}",AI,Blog / opinion,,985,100,"Gemini 2.0 Flash, Substack-style prompt",2026-08-10,fully_AI
R127,C036,Pangram,4.0,2,2026-08-29,2026-08-29T12:05:50,36,ok,fraction_ai,0.2478,24.8% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.2478, ""fraction_ai_assisted"": 0.144, ""fraction_human"": 0.6082, ""scanned_at"": ""2026-08-29T12:05:50"", ""status"": ""ok""}",Human,Blog / opinion,,854,0,"Heather Havrilesky, Ask Polly column, The Cut",2019-03-06,human
R128,C078,Pangram,4.0,2,2026-08-29,2026-08-29T12:06:47,37,ok,fraction_ai,0.6019,60.2% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.6019, ""fraction_ai_assisted"": 0.1494, ""fraction_human"": 0.2487, ""scanned_at"": ""2026-08-29T12:06:47"", ""status"": ""ok""}",Human,Blog / opinion,Templated,234,0,"HR welcome email template, regional hospital system",2018-08-04,human_stress
R129,C052,Pangram,4.0,2,2026-08-29,2026-08-29T12:07:59,38,ok,fraction_ai,0.1834,18.3% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.1834, ""fraction_ai_assisted"": 0.2393, ""fraction_human"": 0.5773, ""scanned_at"": ""2026-08-29T12:07:59"", ""status"": ""ok""}",Hybrid,Academic essay,,501,75,2016 tenure statement + Gemini 2.0 Flash replacements (75%),2026-08-14,rewritten_AI
R130,C068,Pangram,4.0,2,2026-08-29,2026-08-29T12:09:49,39,ok,fraction_ai,0.3323,33.2% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.3323, ""fraction_ai_assisted"": 0.2453, ""fraction_human"": 0.4224, ""scanned_at"": ""2026-08-29T12:09:49"", ""status"": ""ok""}",Hybrid,Technical how-to,,790,25,2015 man-page rewrite + Gemini 2.0 Flash replacements (25%),2026-08-14,AI_assisted
R131,C063,Pangram,4.0,2,2026-08-29,2026-08-29T12:11:08,40,ok,fraction_ai,0.7201,72.0% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.7201, ""fraction_ai_assisted"": 0.1607, ""fraction_human"": 0.1192, ""scanned_at"": ""2026-08-29T12:11:08"", ""status"": ""ok""}",Hybrid,Business / professional,,462,50,2015 offer-summary memo + Claude 4 Sonnet replacements (50%),2026-08-15,hybrid
R132,C064,Pangram,4.0,2,2026-08-29,2026-08-29T12:13:03,41,ok,fraction_ai,0.6683,66.8% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.6683, ""fraction_ai_assisted"": 0.1145, ""fraction_human"": 0.2172, ""scanned_at"": ""2026-08-29T12:13:03"", ""status"": ""ok""}",Hybrid,Business / professional,,802,75,2017 vendor RFP response + Gemini 2.0 Flash replacements (75%),2026-08-18,rewritten_AI
R133,C025,Pangram,4.0,2,2026-08-29,2026-08-29T12:14:59,42,ok,fraction_ai,0.5671,56.7% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.5671, ""fraction_ai_assisted"": 0.1947, ""fraction_human"": 0.2382, ""scanned_at"": ""2026-08-29T12:14:59"", ""status"": ""ok""}",AI,Technical how-to,,806,100,"GPT-4o, install-guide prompt",2026-08-05,fully_AI
R134,C072,Pangram,4.0,2,2026-08-29,2026-08-29T12:15:49,43,ok,fraction_ai,0.5627,56.3% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.5627, ""fraction_ai_assisted"": 0.1132, ""fraction_human"": 0.3241, ""scanned_at"": ""2026-08-29T12:15:49"", ""status"": ""ok""}",Human,Academic essay,ESL,471,0,"TOEFL-style independent essay, collected with writer consent, Osaka",2016-11-03,human_stress
R135,C091,Pangram,4.0,2,2026-08-29,2026-08-29T12:17:35,44,ok,fraction_ai,0.2974,29.7% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.2974, ""fraction_ai_assisted"": 0.0831, ""fraction_human"": 0.6195, ""scanned_at"": ""2026-08-29T12:17:35"", ""status"": ""ok""}",Human,Academic essay,Archaic,397,0,"Letter of Abigail Adams to John Adams, Massachusetts Historical Society transcription",1776-03-31,human_stress
R136,C008,Pangram,4.0,2,2026-08-29,2026-08-29T12:18:56,45,ok,fraction_ai,0.4549,45.5% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.4549, ""fraction_ai_assisted"": 0.1497, ""fraction_human"": 0.3954, ""scanned_at"": ""2026-08-29T12:18:56"", ""status"": ""ok""}",AI,News article,,909,100,"Llama 3.3 70B, news brief prompt",2026-08-06,fully_AI
R137,C040,Pangram,4.0,2,2026-08-29,2026-08-29T12:20:12,46,ok,fraction_ai,0.3047,30.5% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.3047, ""fraction_ai_assisted"": 0.0499, ""fraction_human"": 0.6454, ""scanned_at"": ""2026-08-29T12:20:12"", ""status"": ""ok""}",Human,Creative fiction,,405,0,"George Saunders, Tenth of December title story (Random House)",2013-01-08,human
R138,C083,Pangram,4.0,2,2026-08-29,2026-08-29T12:21:10,47,ok,fraction_ai,0.6913,69.1% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.6913, ""fraction_ai_assisted"": 0.038, ""fraction_human"": 0.2707, ""scanned_at"": ""2026-08-29T12:21:10"", ""status"": ""ok""}",Human,Business / professional,Grammar-heavy,701,0,"Commercial lease, Article 12 indemnity clause, Cook County filing",2015-07-30,human_stress
R139,C014,Pangram,4.0,2,2026-08-29,2026-08-29T12:22:52,48,ok,fraction_ai,0.2441,24.4% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.2441, ""fraction_ai_assisted"": 0.0242, ""fraction_human"": 0.7317, ""scanned_at"": ""2026-08-29T12:22:52"", ""status"": ""ok""}",AI,Creative fiction,,797,100,"Claude 4 Sonnet, literary short story",2026-08-14,fully_AI
R140,C043,Pangram,4.0,2,2026-08-29,2026-08-29T12:24:19,49,ok,fraction_ai,0.1542,15.4% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.1542, ""fraction_ai_assisted"": 0.1611, ""fraction_human"": 0.6847, ""scanned_at"": ""2026-08-29T12:24:19"", ""status"": ""ok""}",Human,Business / professional,,777,0,"Client closeout letter, Pratt & Keene LLP",2016-12-08,human
R141,C085,Pangram,4.0,2,2026-08-29,2026-08-29T12:25:20,50,ok,fraction_ai,0.9044,90.4% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""AI"", ""headline"": ""AI Generated"", ""fraction_ai"": 0.9044, ""fraction_ai_assisted"": 0.0228, ""fraction_human"": 0.0728, ""scanned_at"": ""2026-08-29T12:25:20"", ""status"": ""ok""}",Human,Business / professional,Grammar-heavy,551,0,"Insurance policy definitions section, ISO HO-3 2011",2011-09-01,human_stress
R142,C089,Pangram,4.0,2,2026-08-29,2026-08-29T12:26:07,51,ok,fraction_ai,0.3184,31.8% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.3184, ""fraction_ai_assisted"": 0.0511, ""fraction_human"": 0.6305, ""scanned_at"": ""2026-08-29T12:26:07"", ""status"": ""ok""}",Human,Academic essay,Archaic,515,0,"Thomas Carlyle, Past and Present, Book III, ch. 4",1843-04-01,human_stress
R143,C027,Pangram,4.0,2,2026-08-29,2026-08-29T12:28:11,52,ok,fraction_ai,0.5374,53.7% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.5374, ""fraction_ai_assisted"": 0.0942, ""fraction_human"": 0.3684, ""scanned_at"": ""2026-08-29T12:28:11"", ""status"": ""ok""}",AI,Technical how-to,,765,100,"Gemini 2.0 Flash, CLI how-to prompt",2026-08-11,fully_AI
R144,C053,Pangram,4.0,2,2026-08-29,2026-08-29T12:29:58,53,ok,fraction_ai,0.3563,35.6% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.3563, ""fraction_ai_assisted"": 0.0915, ""fraction_human"": 0.5522, ""scanned_at"": ""2026-08-29T12:29:58"", ""status"": ""ok""}",Hybrid,News article,,757,25,2018 local news brief + Llama 3.3 70B replacements (25%),2026-08-15,AI_assisted
R145,C033,Pangram,4.0,2,2026-08-29,2026-08-29T12:31:46,54,ok,fraction_ai,0.1936,19.4% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.1936, ""fraction_ai_assisted"": 0.022, ""fraction_human"": 0.7844, ""scanned_at"": ""2026-08-29T12:31:46"", ""status"": ""ok""}",Human,News article,,669,0,"Andrew Higgins, New York Times foreign desk",2018-06-09,human
R146,C039,Pangram,4.0,2,2026-08-29,2026-08-29T12:33:47,55,ok,fraction_ai,0.171,17.1% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.171, ""fraction_ai_assisted"": 0.1689, ""fraction_human"": 0.6601, ""scanned_at"": ""2026-08-29T12:33:47"", ""status"": ""ok""}",Human,Creative fiction,,733,0,"Ursula K. Le Guin, 'The Ones Who Walk Away from Omelas,' 1973 reprint",1973-10-01,human
R147,C001,Pangram,4.0,2,2026-08-29,2026-08-29T12:35:24,56,ok,fraction_ai,0.514,51.4% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.514, ""fraction_ai_assisted"": 0.2589, ""fraction_human"": 0.2271, ""scanned_at"": ""2026-08-29T12:35:24"", ""status"": ""ok""}",AI,Academic essay,,595,100,"GPT-4o, temp 0.7, 2026-07-18 session",2026-07-18,fully_AI
R148,C049,Pangram,4.0,2,2026-08-29,2026-08-29T12:36:15,57,ok,fraction_ai,0.4551,45.5% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.4551, ""fraction_ai_assisted"": 0.2271, ""fraction_human"": 0.3178, ""scanned_at"": ""2026-08-29T12:36:15"", ""status"": ""ok""}",Human,Technical how-to,,565,0,"AWS Elastic Beanstalk Developer Guide, 'Deploying a Flask app,' archived HTML",2015-10-29,human
R149,C054,Pangram,4.0,2,2026-08-29,2026-08-29T12:37:17,58,ok,fraction_ai,0.269,26.9% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.269, ""fraction_ai_assisted"": 0.0078, ""fraction_human"": 0.7232, ""scanned_at"": ""2026-08-29T12:37:17"", ""status"": ""ok""}",Hybrid,News article,,723,50,2019 city-council recap + GPT-4o replacements (50%),2026-08-16,hybrid
R150,C090,Pangram,4.0,2,2026-08-29,2026-08-29T12:38:50,59,ok,fraction_ai,0.4319,43.2% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.4319, ""fraction_ai_assisted"": 0.1635, ""fraction_human"": 0.4046, ""scanned_at"": ""2026-08-29T12:38:50"", ""status"": ""ok""}",Human,Academic essay,Archaic,531,0,"John Ruskin, The Stones of Venice, vol. 2, ch. 6",1853-07-01,human_stress
R151,C017,Pangram,4.0,2,2026-08-29,2026-08-29T12:40:18,60,ok,fraction_ai,0.5069,50.7% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.5069, ""fraction_ai_assisted"": 0.2435, ""fraction_human"": 0.2496, ""scanned_at"": ""2026-08-29T12:40:18"", ""status"": ""ok""}",AI,Business / professional,,644,100,"GPT-4o, client memo prompt",2026-08-18,fully_AI
R152,C051,Pangram,4.0,2,2026-08-29,2026-08-29T12:42:24,61,ok,fraction_ai,0.2142,21.4% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.2142, ""fraction_ai_assisted"": 0.1019, ""fraction_human"": 0.6839, ""scanned_at"": ""2026-08-29T12:42:24"", ""status"": ""ok""}",Hybrid,Academic essay,,799,50,2014 faculty senate minutes + Claude 4 Sonnet replacements (50%),2026-08-13,hybrid
