run_id,text_id,detector,detector_version,pass_number,pass_date,scanned_at,presentation_order,run_status,score_field,score,displayed_score,displayed_label,error_code,error_detail,raw_response,ground_truth,genre,stress_type,word_count,ai_word_pct,source,created,authorship_state
R097,C035,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:14:25,6,ok,class_probability_ai,0.0804,HUMAN_ONLY (76.7% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.7671, ""mixed"": 0.1525, ""ai"": 0.0804}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T14:14:25"", ""status"": ""ok""}",Human,Blog / opinion,,702,0,"Paul Ford, 'What Is Code?', Bloomberg Businessweek",2015-06-11,human
R098,C007,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:16:28,7,ok,class_probability_ai,0.8298,AI_ONLY (83.0% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0899, ""mixed"": 0.0803, ""ai"": 0.8298}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T14:16:28"", ""status"": ""ok""}",AI,News article,,646,100,"Gemini 2.0 Flash, rewrite-as-AP",2026-08-04,fully_AI
R099,C077,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:17:09,8,ok,class_probability_ai,0.4723,AI_ONLY (47.2% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.2377, ""mixed"": 0.29, ""ai"": 0.4723}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T14:17:09"", ""status"": ""ok""}",Human,Blog / opinion,Templated,555,0,"Boilerplate 'about us' page, county parks department CMS",2013-06-21,human_stress
R100,C023,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:18:07,9,ok,class_probability_ai,0.8511,AI_ONLY (85.1% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0195, ""mixed"": 0.1294, ""ai"": 0.8511}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T14:18:07"", ""status"": ""ok""}",AI,Marketing copy,,894,100,"Gemini 2.0 Flash, email campaign prompt",2026-07-28,fully_AI
R101,C082,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:19:09,10,ok,class_probability_ai,0.186,HUMAN_ONLY (76.8% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.7685, ""mixed"": 0.0456, ""ai"": 0.186}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T14:19:09"", ""status"": ""ok""}",Human,Technical how-to,Technical,562,0,NIST SP 800-63-3 section 5 prose (public domain U.S. government),2017-06-22,human_stress
R102,C005,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:21:14,11,ok,class_probability_ai,0.8011,AI_ONLY (80.1% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.1393, ""mixed"": 0.0595, ""ai"": 0.8011}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T14:21:14"", ""status"": ""ok""}",AI,News article,,521,100,"GPT-4o, news desk prompt",2026-07-30,fully_AI
R103,C021,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:22:52,12,ok,class_probability_ai,0.7784,AI_ONLY (77.8% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.1052, ""mixed"": 0.1164, ""ai"": 0.7784}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T14:22:52"", ""status"": ""ok""}",AI,Marketing copy,,502,100,"GPT-4o, landing-page prompt",2026-07-19,fully_AI
R104,C025,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:23:59,13,ok,class_probability_ai,0.8444,AI_ONLY (84.4% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0464, ""mixed"": 0.1092, ""ai"": 0.8444}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T14:23:59"", ""status"": ""ok""}",AI,Technical how-to,,806,100,"GPT-4o, install-guide prompt",2026-08-05,fully_AI
R105,C040,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:25:24,14,ok,class_probability_ai,0.0343,HUMAN_ONLY (87.3% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.8729, ""mixed"": 0.0928, ""ai"": 0.0343}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T14:25:24"", ""status"": ""ok""}",Human,Creative fiction,,405,0,"George Saunders, Tenth of December title story (Random House)",2013-01-08,human
R106,C046,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:26:49,15,ok,class_probability_ai,0.1647,HUMAN_ONLY (78.8% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.7882, ""mixed"": 0.0472, ""ai"": 0.1647}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T14:26:49"", ""status"": ""ok""}",Human,Marketing copy,,363,0,"Holiday insert, Powell's Books in-store flyer",2017-11-09,human
R107,C065,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:28:42,16,ok,class_probability_ai,0.2505,HUMAN_ONLY (63.9% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.6391, ""mixed"": 0.1104, ""ai"": 0.2505}, ""predicted_class"": ""human"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T14:28:42"", ""status"": ""ok""}",Hybrid,Marketing copy,,564,25,2014 product insert + Llama 3.3 70B replacements (25%),2026-08-13,AI_assisted
R108,C072,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:30:28,17,ok,class_probability_ai,0.5737,AI_ONLY (57.4% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0476, ""mixed"": 0.3787, ""ai"": 0.5737}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T14:30:28"", ""status"": ""ok""}",Human,Academic essay,ESL,471,0,"TOEFL-style independent essay, collected with writer consent, Osaka",2016-11-03,human_stress
R109,C024,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:32:04,18,ok,class_probability_ai,0.8294,AI_ONLY (82.9% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0972, ""mixed"": 0.0733, ""ai"": 0.8294}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T14:32:04"", ""status"": ""ok""}",AI,Marketing copy,,888,100,"Llama 3.3 70B, catalog blurb prompt",2026-08-02,fully_AI
R110,C060,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:33:45,19,ok,class_probability_ai,0.6774,AI_ONLY (67.7% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.02, ""mixed"": 0.3026, ""ai"": 0.6774}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T14:33:45"", ""status"": ""ok""}",Hybrid,Creative fiction,,572,50,2011 workshop story + Gemini 2.0 Flash replacements (50%),2026-08-22,hybrid
R111,C050,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:35:23,20,ok,class_probability_ai,0.3846,AI_ONLY (38.5% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.3174, ""mixed"": 0.298, ""ai"": 0.3846}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T14:35:23"", ""status"": ""ok""}",Hybrid,Academic essay,,901,25,1911 Britannica agriculture article + GPT-4o replacements (25% by words),2026-08-12,AI_assisted
R112,C015,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:37:29,21,ok,class_probability_ai,0.4845,AI_ONLY (48.5% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.1778, ""mixed"": 0.3376, ""ai"": 0.4845}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T14:37:29"", ""status"": ""ok""}",AI,Creative fiction,,944,100,"Gemini 2.0 Flash, scene-only prompt",2026-08-15,fully_AI
R113,C018,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:39:35,22,ok,class_probability_ai,0.5631,AI_ONLY (56.3% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.1745, ""mixed"": 0.2624, ""ai"": 0.5631}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T14:39:35"", ""status"": ""ok""}",AI,Business / professional,,954,100,"Claude 4 Sonnet, board update prompt",2026-08-19,fully_AI
R114,C032,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:41:40,23,ok,class_probability_ai,0.1568,HUMAN_ONLY (79.1% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.7909, ""mixed"": 0.0523, ""ai"": 0.1568}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T14:41:40"", ""status"": ""ok""}",Human,News article,,569,0,"Sarah Kliff, Vox feature on emergency-room billing",2018-02-14,human
R115,C049,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:43:22,24,ok,class_probability_ai,0.0676,HUMAN_ONLY (79.8% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.7977, ""mixed"": 0.1348, ""ai"": 0.0676}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T14:43:22"", ""status"": ""ok""}",Human,Technical how-to,,565,0,"AWS Elastic Beanstalk Developer Guide, 'Deploying a Flask app,' archived HTML",2015-10-29,human
R116,C042,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:45:03,25,ok,class_probability_ai,0.2926,HUMAN_ONLY (53.0% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.5296, ""mixed"": 0.1777, ""ai"": 0.2926}, ""predicted_class"": ""human"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T14:45:03"", ""status"": ""ok""}",Human,Business / professional,,556,0,"All-staff note, Harborview Medical Center operations",2016-09-02,human
R117,C038,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:45:43,26,ok,class_probability_ai,0.1593,HUMAN_ONLY (79.5% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.7948, ""mixed"": 0.0459, ""ai"": 0.1593}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T14:45:43"", ""status"": ""ok""}",Human,Creative fiction,,596,0,"Willa Cather, My Ántonia, Book I, ch. 2 (Houghton Mifflin)",1918-09-21,human
R118,C087,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:47:18,27,ok,class_probability_ai,0.6411,AI_ONLY (64.1% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.019, ""mixed"": 0.3399, ""ai"": 0.6411}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T14:47:18"", ""status"": ""ok""}",Human,Marketing copy,Short,60,0,"Product caption, Etsy listing (shop since closed)",2017-02-14,human_stress
R119,C051,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:49:21,28,ok,class_probability_ai,0.1756,HUMAN_ONLY (70.8% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.7082, ""mixed"": 0.1162, ""ai"": 0.1756}, ""predicted_class"": ""human"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T14:49:21"", ""status"": ""ok""}",Hybrid,Academic essay,,799,50,2014 faculty senate minutes + Claude 4 Sonnet replacements (50%),2026-08-13,hybrid
R120,C047,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:50:45,29,ok,class_probability_ai,0.03,HUMAN_ONLY (91.7% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.9166, ""mixed"": 0.0534, ""ai"": 0.03}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T14:50:45"", ""status"": ""ok""}",Human,Technical how-to,,462,0,"PostgreSQL 9.4 documentation, 'Concurrency Control'",2014-12-18,human
R121,C016,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:52:19,30,ok,class_probability_ai,0.6757,AI_ONLY (67.6% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0191, ""mixed"": 0.3052, ""ai"": 0.6757}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T14:52:19"", ""status"": ""ok""}",AI,Creative fiction,,800,100,"Llama 3.3 70B, third-person fiction",2026-08-17,fully_AI
R122,C017,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:53:11,31,ok,class_probability_ai,0.9226,AI_ONLY (92.3% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0374, ""mixed"": 0.04, ""ai"": 0.9226}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T14:53:11"", ""status"": ""ok""}",AI,Business / professional,,644,100,"GPT-4o, client memo prompt",2026-08-18,fully_AI
R123,C013,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:53:52,32,ok,class_probability_ai,0.6943,AI_ONLY (69.4% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0196, ""mixed"": 0.2861, ""ai"": 0.6943}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T14:53:52"", ""status"": ""ok""}",AI,Creative fiction,,967,100,"GPT-4o, short-story prompt",2026-08-13,fully_AI
R124,C064,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:54:38,33,ok,class_probability_ai,0.7997,AI_ONLY (80.0% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.1156, ""mixed"": 0.0846, ""ai"": 0.7997}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T14:54:38"", ""status"": ""ok""}",Hybrid,Business / professional,,802,75,2017 vendor RFP response + Gemini 2.0 Flash replacements (75%),2026-08-18,rewritten_AI
R125,C085,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:56:36,34,ok,class_probability_ai,0.3592,HUMAN_ONLY (45.2% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.4518, ""mixed"": 0.189, ""ai"": 0.3592}, ""predicted_class"": ""human"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T14:56:36"", ""status"": ""ok""}",Human,Business / professional,Grammar-heavy,551,0,"Insurance policy definitions section, ISO HO-3 2011",2011-09-01,human_stress
R126,C055,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:57:23,35,ok,class_probability_ai,0.7674,AI_ONLY (76.7% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.1702, ""mixed"": 0.0624, ""ai"": 0.7674}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T14:57:23"", ""status"": ""ok""}",Hybrid,News article,,721,75,2017 wire story + Claude 4 Sonnet replacements (75%),2026-08-17,rewritten_AI
R127,C031,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:58:01,36,ok,class_probability_ai,0.2107,HUMAN_ONLY (74.9% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.7493, ""mixed"": 0.04, ""ai"": 0.2107}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T14:58:01"", ""status"": ""ok""}",Human,Academic essay,,730,0,"Jane Addams, Peace and Bread in Time of War, ch. 3",1922-03-15,human
R128,C089,GPTZero,4.9b,2,2026-08-28,2026-08-28T14:58:42,37,ok,class_probability_ai,0.1518,HUMAN_ONLY (73.8% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.7382, ""mixed"": 0.1101, ""ai"": 0.1518}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T14:58:42"", ""status"": ""ok""}",Human,Academic essay,Archaic,515,0,"Thomas Carlyle, Past and Present, Book III, ch. 4",1843-04-01,human_stress
R129,C058,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:00:22,38,ok,class_probability_ai,0.501,AI_ONLY (50.1% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.2352, ""mixed"": 0.2638, ""ai"": 0.501}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:00:22"", ""status"": ""ok""}",Hybrid,Blog / opinion,,841,75,2014 LiveJournal entry + GPT-4o replacements (75%),2026-08-20,rewritten_AI
R130,C001,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:01:06,39,ok,class_probability_ai,0.8976,AI_ONLY (89.8% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0197, ""mixed"": 0.0826, ""ai"": 0.8976}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T15:01:06"", ""status"": ""ok""}",AI,Academic essay,,595,100,"GPT-4o, temp 0.7, 2026-07-18 session",2026-07-18,fully_AI
R131,C033,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:02:51,40,ok,class_probability_ai,0.0811,HUMAN_ONLY (87.9% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.8789, ""mixed"": 0.04, ""ai"": 0.0811}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T15:02:51"", ""status"": ""ok""}",Human,News article,,669,0,"Andrew Higgins, New York Times foreign desk",2018-06-09,human
R132,C073,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:03:48,41,ok,class_probability_ai,0.662,AI_ONLY (66.2% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.076, ""mixed"": 0.262, ""ai"": 0.662}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:03:48"", ""status"": ""ok""}",Human,Academic essay,ESL,478,0,"Erasmus application statement, University of Coimbra",2019-01-22,human_stress
R133,C069,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:04:48,42,ok,class_probability_ai,0.6217,AI_ONLY (62.2% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0994, ""mixed"": 0.2789, ""ai"": 0.6217}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:04:48"", ""status"": ""ok""}",Hybrid,Technical how-to,,887,50,2012 README + Llama 3.3 70B replacements (50%),2026-08-17,hybrid
R134,C006,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:05:25,43,ok,class_probability_ai,0.7604,AI_ONLY (76.0% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.1323, ""mixed"": 0.1073, ""ai"": 0.7604}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T15:05:25"", ""status"": ""ok""}",AI,News article,,812,100,"Claude 4 Sonnet, wire-style prompt",2026-08-01,fully_AI
R135,C026,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:06:38,44,ok,class_probability_ai,0.8448,AI_ONLY (84.5% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0198, ""mixed"": 0.1354, ""ai"": 0.8448}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T15:06:38"", ""status"": ""ok""}",AI,Technical how-to,,561,100,"Claude 4 Sonnet, troubleshooting prompt",2026-08-08,fully_AI
R136,C071,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:08:08,45,ok,class_probability_ai,0.5737,AI_ONLY (57.4% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.1693, ""mixed"": 0.257, ""ai"": 0.5737}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:08:08"", ""status"": ""ok""}",Human,Academic essay,ESL,524,0,"Placement essay, University of Helsinki English exam booklet",2018-04-12,human_stress
R137,C048,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:10:08,46,ok,class_probability_ai,0.1953,HUMAN_ONLY (72.5% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.725, ""mixed"": 0.0797, ""ai"": 0.1953}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T15:10:08"", ""status"": ""ok""}",Human,Technical how-to,,449,0,"Apple Technical Note TN2277 excerpt, developer library snapshot",2015-05-04,human
R138,C030,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:10:56,47,ok,class_probability_ai,0.109,HUMAN_ONLY (83.6% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.8363, ""mixed"": 0.0547, ""ai"": 0.109}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T15:10:56"", ""status"": ""ok""}",Human,Academic essay,,653,0,"John Dewey, Democracy and Education, ch. 7 (Macmillan)",1916-01-01,human
R139,C054,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:12:59,48,ok,class_probability_ai,0.2954,HUMAN_ONLY (52.2% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.5216, ""mixed"": 0.183, ""ai"": 0.2954}, ""predicted_class"": ""human"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:12:59"", ""status"": ""ok""}",Hybrid,News article,,723,50,2019 city-council recap + GPT-4o replacements (50%),2026-08-16,hybrid
R140,C008,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:13:47,49,ok,class_probability_ai,0.7957,AI_ONLY (79.6% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.1096, ""mixed"": 0.0947, ""ai"": 0.7957}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T15:13:47"", ""status"": ""ok""}",AI,News article,,909,100,"Llama 3.3 70B, news brief prompt",2026-08-06,fully_AI
R141,C081,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:14:31,50,ok,class_probability_ai,0.0482,HUMAN_ONLY (84.5% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.8453, ""mixed"": 0.1065, ""ai"": 0.0482}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T15:14:31"", ""status"": ""ok""}",Human,Technical how-to,Technical,438,0,"FDA 2016 guidance excerpt, 'Human Factors Studies'",2016-02-03,human_stress
R142,C079,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:15:57,51,ok,class_probability_ai,0.5204,AI_ONLY (52.0% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.2478, ""mixed"": 0.2318, ""ai"": 0.5204}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:15:57"", ""status"": ""ok""}",Human,Blog / opinion,Templated,322,0,"Grant-report narrative template, state arts board",2011-10-19,human_stress
R143,C063,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:17:39,52,ok,class_probability_ai,0.7648,AI_ONLY (76.5% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.1501, ""mixed"": 0.0851, ""ai"": 0.7648}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T15:17:39"", ""status"": ""ok""}",Hybrid,Business / professional,,462,50,2015 offer-summary memo + Claude 4 Sonnet replacements (50%),2026-08-15,hybrid
R144,C061,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:19:10,53,ok,class_probability_ai,0.6473,AI_ONLY (64.7% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0577, ""mixed"": 0.295, ""ai"": 0.6473}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:19:10"", ""status"": ""ok""}",Hybrid,Creative fiction,,515,75,2018 contest entry + Llama 3.3 70B replacements (75%),2026-08-23,rewritten_AI
