run_id,text_id,detector,detector_version,pass_number,pass_date,scanned_at,presentation_order,run_status,score_field,score,displayed_score,displayed_label,error_code,error_detail,raw_response,ground_truth,genre,stress_type,word_count,ai_word_pct,source,created,authorship_state
R141,C035,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:17:38,50,ok,ai_percent,13,13% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 13, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:17:38"", ""status"": ""ok""}",Human,Blog / opinion,,702,0,"Paul Ford, 'What Is Code?', Bloomberg Businessweek",2015-06-11,human
R142,C050,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:18:33,51,ok,ai_percent,69,69% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 69, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:18:33"", ""status"": ""ok""}",Hybrid,Academic essay,,901,25,1911 Britannica agriculture article + GPT-4o replacements (25% by words),2026-08-12,AI_assisted
R143,C074,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:20:40,52,ok,ai_percent,26,26% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 26, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:20:40"", ""status"": ""ok""}",Human,News article,Translated,693,0,"English translation of El País report on rail strikes, translator-signed",2017-05-16,human_stress
R144,C087,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:21:33,53,ok,ai_percent,41,41% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 41, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:21:33"", ""status"": ""ok""}",Human,Marketing copy,Short,60,0,"Product caption, Etsy listing (shop since closed)",2017-02-14,human_stress
R145,C033,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:22:57,54,ok,ai_percent,0,0% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 0, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:22:57"", ""status"": ""ok""}",Human,News article,,669,0,"Andrew Higgins, New York Times foreign desk",2018-06-09,human
R146,C080,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:24:00,55,ok,ai_percent,25,25% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 25, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:24:00"", ""status"": ""ok""}",Human,Technical how-to,Technical,360,0,"IEEE 802.11-2012 clause excerpt, licensed reprint",2012-03-29,human_stress
R147,C054,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:24:35,56,ok,ai_percent,29,29% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 29, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:24:35"", ""status"": ""ok""}",Hybrid,News article,,723,50,2019 city-council recap + GPT-4o replacements (50%),2026-08-16,hybrid
R148,C089,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:26:32,57,ok,ai_percent,17,17% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 17, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:26:32"", ""status"": ""ok""}",Human,Academic essay,Archaic,515,0,"Thomas Carlyle, Past and Present, Book III, ch. 4",1843-04-01,human_stress
R149,C055,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:27:16,58,ok,ai_percent,48,48% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 48, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:27:16"", ""status"": ""ok""}",Hybrid,News article,,721,75,2017 wire story + Claude 4 Sonnet replacements (75%),2026-08-17,rewritten_AI
R150,C060,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:27:54,59,ok,ai_percent,73,73% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 73, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:27:54"", ""status"": ""ok""}",Hybrid,Creative fiction,,572,50,2011 workshop story + Gemini 2.0 Flash replacements (50%),2026-08-22,hybrid
R151,C013,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:30:02,60,ok,ai_percent,55,55% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 55, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:30:02"", ""status"": ""ok""}",AI,Creative fiction,,967,100,"GPT-4o, short-story prompt",2026-08-13,fully_AI
R152,C052,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:31:43,61,ok,ai_percent,46,46% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 46, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:31:43"", ""status"": ""ok""}",Hybrid,Academic essay,,501,75,2016 tenure statement + Gemini 2.0 Flash replacements (75%),2026-08-14,rewritten_AI
R153,C008,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:33:10,62,ok,ai_percent,83,83% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 83, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:33:10"", ""status"": ""ok""}",AI,News article,,909,100,"Llama 3.3 70B, news brief prompt",2026-08-06,fully_AI
R154,C039,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:33:47,63,ok,ai_percent,11,11% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 11, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:33:47"", ""status"": ""ok""}",Human,Creative fiction,,733,0,"Ursula K. Le Guin, 'The Ones Who Walk Away from Omelas,' 1973 reprint",1973-10-01,human
R155,C073,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:35:40,64,ok,ai_percent,47,47% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 47, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:35:40"", ""status"": ""ok""}",Human,Academic essay,ESL,478,0,"Erasmus application statement, University of Coimbra",2019-01-22,human_stress
R156,C046,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:36:48,65,ok,ai_percent,16,16% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 16, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:36:48"", ""status"": ""ok""}",Human,Marketing copy,,363,0,"Holiday insert, Powell's Books in-store flyer",2017-11-09,human
R157,C088,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:38:00,66,ok,ai_percent,10,10% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 10, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:38:00"", ""status"": ""ok""}",Human,Marketing copy,Short,129,0,"Museum wall label, Cleveland Museum of Art collection notes",2019-08-30,human_stress
R158,C012,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:39:25,67,ok,ai_percent,83,83% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 83, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:39:25"", ""status"": ""ok""}",AI,Blog / opinion,,746,100,"Llama 3.3 70B, personal essay prompt",2026-08-12,fully_AI
R159,C076,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:40:01,68,ok,ai_percent,12,12% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 12, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:40:01"", ""status"": ""ok""}",Human,News article,Translated,587,0,English translation of Le Monde diplomatique short feature,2019-02-27,human_stress
R160,C086,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:41:07,69,ok,ai_percent,37,37% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 37, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:41:07"", ""status"": ""ok""}",Human,Marketing copy,Short,114,0,"Craigslist missed-connections post, San Francisco",2014-05-19,human_stress
R161,C016,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:42:53,70,ok,ai_percent,77,77% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 77, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:42:53"", ""status"": ""ok""}",AI,Creative fiction,,800,100,"Llama 3.3 70B, third-person fiction",2026-08-17,fully_AI
R162,C081,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:44:46,71,ok,ai_percent,23,23% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 23, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:44:46"", ""status"": ""ok""}",Human,Technical how-to,Technical,438,0,"FDA 2016 guidance excerpt, 'Human Factors Studies'",2016-02-03,human_stress
R163,C021,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:46:37,72,ok,ai_percent,73,73% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 73, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:46:37"", ""status"": ""ok""}",AI,Marketing copy,,502,100,"GPT-4o, landing-page prompt",2026-07-19,fully_AI
R164,C030,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:48:37,73,ok,ai_percent,22,22% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 22, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:48:37"", ""status"": ""ok""}",Human,Academic essay,,653,0,"John Dewey, Democracy and Education, ch. 7 (Macmillan)",1916-01-01,human
R165,C023,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:50:40,74,ok,ai_percent,85,85% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 85, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:50:40"", ""status"": ""ok""}",AI,Marketing copy,,894,100,"Gemini 2.0 Flash, email campaign prompt",2026-07-28,fully_AI
R166,C020,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:52:40,75,ok,ai_percent,67,67% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 67, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:52:40"", ""status"": ""ok""}",AI,Business / professional,,766,100,"Llama 3.3 70B, vendor letter prompt",2026-08-22,fully_AI
R167,C091,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:54:26,76,ok,ai_percent,20,20% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 20, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:54:26"", ""status"": ""ok""}",Human,Academic essay,Archaic,397,0,"Letter of Abigail Adams to John Adams, Massachusetts Historical Society transcription",1776-03-31,human_stress
R168,C061,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:56:25,77,ok,ai_percent,74,74% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 74, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:56:25"", ""status"": ""ok""}",Hybrid,Creative fiction,,515,75,2018 contest entry + Llama 3.3 70B replacements (75%),2026-08-23,rewritten_AI
R169,C064,Copyleaks,2026.08,2,2026-08-28,2026-08-28T17:58:24,78,ok,ai_percent,52,52% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 52, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T17:58:24"", ""status"": ""ok""}",Hybrid,Business / professional,,802,75,2017 vendor RFP response + Gemini 2.0 Flash replacements (75%),2026-08-18,rewritten_AI
R170,C049,Copyleaks,2026.08,2,2026-08-28,2026-08-28T18:00:11,79,ok,ai_percent,18,18% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 18, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T18:00:11"", ""status"": ""ok""}",Human,Technical how-to,,565,0,"AWS Elastic Beanstalk Developer Guide, 'Deploying a Flask app,' archived HTML",2015-10-29,human
R171,C059,Copyleaks,2026.08,2,2026-08-28,2026-08-28T18:00:45,80,ok,ai_percent,37,37% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 37, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T18:00:45"", ""status"": ""ok""}",Hybrid,Creative fiction,,628,25,2013 short-story draft + Claude 4 Sonnet replacements (25%),2026-08-21,AI_assisted
R172,C014,Copyleaks,2026.08,2,2026-08-28,2026-08-28T18:01:59,81,ok,ai_percent,74,74% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 74, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T18:01:59"", ""status"": ""ok""}",AI,Creative fiction,,797,100,"Claude 4 Sonnet, literary short story",2026-08-14,fully_AI
R173,C068,Copyleaks,2026.08,2,2026-08-28,2026-08-28T18:03:55,82,ok,ai_percent,80,80% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 80, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T18:03:55"", ""status"": ""ok""}",Hybrid,Technical how-to,,790,25,2015 man-page rewrite + Gemini 2.0 Flash replacements (25%),2026-08-14,AI_assisted
R174,C019,Copyleaks,2026.08,2,2026-08-28,2026-08-28T18:06:03,83,ok,ai_percent,63,63% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 63, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T18:06:03"", ""status"": ""ok""}",AI,Business / professional,,631,100,"Gemini 2.0 Flash, policy brief prompt",2026-08-21,fully_AI
R175,C079,Copyleaks,2026.08,2,2026-08-28,2026-08-28T18:08:01,84,ok,ai_percent,43,43% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 43, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T18:08:01"", ""status"": ""ok""}",Human,Blog / opinion,Templated,322,0,"Grant-report narrative template, state arts board",2011-10-19,human_stress
R176,C018,Copyleaks,2026.08,2,2026-08-28,2026-08-28T18:09:49,85,ok,ai_percent,86,86% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 86, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T18:09:49"", ""status"": ""ok""}",AI,Business / professional,,954,100,"Claude 4 Sonnet, board update prompt",2026-08-19,fully_AI
R177,C041,Copyleaks,2026.08,2,2026-08-28,2026-08-28T18:11:36,86,ok,ai_percent,0,0% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 0, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T18:11:36"", ""status"": ""ok""}",Human,Business / professional,,521,0,"Internal strategy memo, Midland Credit Union board packet",2016-02-17,human
R178,C002,Copyleaks,2026.08,2,2026-08-28,2026-08-28T18:13:41,87,ok,ai_percent,92,92% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 92, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T18:13:41"", ""status"": ""ok""}",AI,Academic essay,,834,100,"Claude 4 Sonnet, default settings",2026-07-22,fully_AI
R179,C026,Copyleaks,2026.08,2,2026-08-28,2026-08-28T18:15:32,88,ok,ai_percent,78,78% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 78, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T18:15:32"", ""status"": ""ok""}",AI,Technical how-to,,561,100,"Claude 4 Sonnet, troubleshooting prompt",2026-08-08,fully_AI
R180,C024,Copyleaks,2026.08,2,2026-08-28,2026-08-28T18:17:31,89,ok,ai_percent,86,86% AI,Suspected AI-Generated,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 86, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T18:17:31"", ""status"": ""ok""}",AI,Marketing copy,,888,100,"Llama 3.3 70B, catalog blurb prompt",2026-08-02,fully_AI
R181,C063,Copyleaks,2026.08,2,2026-08-28,2026-08-28T18:18:09,90,ok,ai_percent,30,30% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 30, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T18:18:09"", ""status"": ""ok""}",Hybrid,Business / professional,,462,50,2015 offer-summary memo + Claude 4 Sonnet replacements (50%),2026-08-15,hybrid
R182,C031,Copyleaks,2026.08,2,2026-08-28,2026-08-28T18:18:45,91,ok,ai_percent,8,8% AI,Human,,,"{""detector"": ""Copyleaks"", ""ai_percent"": 8, ""sensitivity"": 2, ""scanned_at"": ""2026-08-28T18:18:45"", ""status"": ""ok""}",Human,Academic essay,,730,0,"Jane Addams, Peace and Bread in Time of War, ch. 3",1922-03-15,human
