run_id,text_id,detector,detector_version,pass_number,pass_date,scanned_at,presentation_order,run_status,score_field,score,displayed_score,displayed_label,error_code,error_detail,raw_response,ground_truth,genre,stress_type,word_count,ai_word_pct,source,created,authorship_state
R108,C011,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T18:43:50,17,ok,ai_gpt_percent,77.47,77.47% AI GPT · Your text is likely AI/GPT generated,Your text is likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 77.47, ""message"": ""Your text is likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T18:43:50"", ""status"": ""ok""}",AI,Blog / opinion,,985,100,"Gemini 2.0 Flash, Substack-style prompt",2026-08-10,fully_AI
R109,C066,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T18:44:24,18,ok,ai_gpt_percent,83.28,83.28% AI GPT · Your text is most likely AI/GPT generated,Your text is most likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 83.28, ""message"": ""Your text is most likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T18:44:24"", ""status"": ""ok""}",Hybrid,Marketing copy,,808,50,2018 homepage draft + GPT-4o replacements (50%),2026-08-16,hybrid
R110,C042,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T18:45:39,19,ok,ai_gpt_percent,42.47,42.47% AI GPT · Your text contains mixed signals,Your text contains mixed signals,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 42.47, ""message"": ""Your text contains mixed signals"", ""scanned_at"": ""2026-08-28T18:45:39"", ""status"": ""ok""}",Human,Business / professional,,556,0,"All-staff note, Harborview Medical Center operations",2016-09-02,human
R111,C026,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T18:46:29,20,ok,ai_gpt_percent,84.82,84.82% AI GPT · Your text is most likely AI/GPT generated,Your text is most likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 84.82, ""message"": ""Your text is most likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T18:46:29"", ""status"": ""ok""}",AI,Technical how-to,,561,100,"Claude 4 Sonnet, troubleshooting prompt",2026-08-08,fully_AI
R112,C086,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T18:47:05,21,error,ai_gpt_percent,,,,insufficient_text,Text too short for DeepAnalyse. Add more content and try again.,"{""detector"": ""ZeroGPT"", ""version"": ""DeepAnalyse"", ""status"": ""error"", ""error_code"": ""insufficient_text"", ""error"": ""Text too short for DeepAnalyse. Add more content and try again."", ""scanned_at"": ""2026-08-28T18:47:05""}",Human,Marketing copy,Short,114,0,"Craigslist missed-connections post, San Francisco",2014-05-19,human_stress
R113,C035,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T18:47:58,22,ok,ai_gpt_percent,37.76,37.76% AI GPT · Your text contains mixed signals,Your text contains mixed signals,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 37.76, ""message"": ""Your text contains mixed signals"", ""scanned_at"": ""2026-08-28T18:47:58"", ""status"": ""ok""}",Human,Blog / opinion,,702,0,"Paul Ford, 'What Is Code?', Bloomberg Businessweek",2015-06-11,human
R114,C017,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T18:49:08,23,ok,ai_gpt_percent,100,100% AI GPT · Your text is AI/GPT Generated,Your text is AI/GPT Generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 100, ""message"": ""Your text is AI/GPT Generated"", ""scanned_at"": ""2026-08-28T18:49:08"", ""status"": ""ok""}",AI,Business / professional,,644,100,"GPT-4o, client memo prompt",2026-08-18,fully_AI
R115,C078,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T18:51:15,24,ok,ai_gpt_percent,58.98,58.98% AI GPT · Your text is likely AI/GPT generated,Your text is likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 58.98, ""message"": ""Your text is likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T18:51:15"", ""status"": ""ok""}",Human,Blog / opinion,Templated,234,0,"HR welcome email template, regional hospital system",2018-08-04,human_stress
R116,C003,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T18:52:11,25,ok,ai_gpt_percent,62.29,62.29% AI GPT · Your text is likely AI/GPT generated,Your text is likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 62.29, ""message"": ""Your text is likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T18:52:11"", ""status"": ""ok""}",AI,Academic essay,,583,100,"Gemini 2.0 Flash, long-form setting",2026-07-25,fully_AI
R117,C057,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T18:53:10,26,ok,ai_gpt_percent,46.21,46.21% AI GPT · Your text contains mixed signals,Your text contains mixed signals,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 46.21, ""message"": ""Your text contains mixed signals"", ""scanned_at"": ""2026-08-28T18:53:10"", ""status"": ""ok""}",Hybrid,Blog / opinion,,508,50,2019 newsletter essay + Llama 3.3 70B replacements (50%),2026-08-19,hybrid
R118,C053,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T18:54:44,27,ok,ai_gpt_percent,63.67,63.67% AI GPT · Your text is likely AI/GPT generated,Your text is likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 63.67, ""message"": ""Your text is likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T18:54:44"", ""status"": ""ok""}",Hybrid,News article,,757,25,2018 local news brief + Llama 3.3 70B replacements (25%),2026-08-15,AI_assisted
R119,C085,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T18:56:31,28,ok,ai_gpt_percent,56.47,56.47% AI GPT · Your text is likely AI/GPT generated,Your text is likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 56.47, ""message"": ""Your text is likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T18:56:31"", ""status"": ""ok""}",Human,Business / professional,Grammar-heavy,551,0,"Insurance policy definitions section, ISO HO-3 2011",2011-09-01,human_stress
R120,C027,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T18:58:06,29,ok,ai_gpt_percent,82.46,82.46% AI GPT · Your text is most likely AI/GPT generated,Your text is most likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 82.46, ""message"": ""Your text is most likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T18:58:06"", ""status"": ""ok""}",AI,Technical how-to,,765,100,"Gemini 2.0 Flash, CLI how-to prompt",2026-08-11,fully_AI
R121,C058,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:00:11,30,ok,ai_gpt_percent,65.29,65.29% AI GPT · Your text is likely AI/GPT generated,Your text is likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 65.29, ""message"": ""Your text is likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T19:00:11"", ""status"": ""ok""}",Hybrid,Blog / opinion,,841,75,2014 LiveJournal entry + GPT-4o replacements (75%),2026-08-20,rewritten_AI
R122,C014,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:01:31,31,ok,ai_gpt_percent,28.29,28.29% AI GPT · Your text is most likely human written but may include AI/GPT generated parts,Your text is most likely human written but may include AI/GPT generated parts,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 28.29, ""message"": ""Your text is most likely human written but may include AI/GPT generated parts"", ""scanned_at"": ""2026-08-28T19:01:31"", ""status"": ""ok""}",AI,Creative fiction,,797,100,"Claude 4 Sonnet, literary short story",2026-08-14,fully_AI
R123,C015,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:02:32,32,ok,ai_gpt_percent,51.82,51.82% AI GPT · Your text contains mixed signals,Your text contains mixed signals,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 51.82, ""message"": ""Your text contains mixed signals"", ""scanned_at"": ""2026-08-28T19:02:32"", ""status"": ""ok""}",AI,Creative fiction,,944,100,"Gemini 2.0 Flash, scene-only prompt",2026-08-15,fully_AI
R124,C032,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:03:49,33,ok,ai_gpt_percent,38.62,38.62% AI GPT · Your text contains mixed signals,Your text contains mixed signals,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 38.62, ""message"": ""Your text contains mixed signals"", ""scanned_at"": ""2026-08-28T19:03:49"", ""status"": ""ok""}",Human,News article,,569,0,"Sarah Kliff, Vox feature on emergency-room billing",2018-02-14,human
R125,C075,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:05:41,34,ok,ai_gpt_percent,27.65,27.65% AI GPT · Your text is most likely human written but may include AI/GPT generated parts,Your text is most likely human written but may include AI/GPT generated parts,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 27.65, ""message"": ""Your text is most likely human written but may include AI/GPT generated parts"", ""scanned_at"": ""2026-08-28T19:05:41"", ""status"": ""ok""}",Human,News article,Translated,444,0,English translation of Asahi Shimbun local-government piece,2014-09-08,human_stress
R126,C034,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:07:22,35,ok,ai_gpt_percent,25.21,25.21% AI GPT · Your text is most likely human written but may include AI/GPT generated parts,Your text is most likely human written but may include AI/GPT generated parts,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 25.21, ""message"": ""Your text is most likely human written but may include AI/GPT generated parts"", ""scanned_at"": ""2026-08-28T19:07:22"", ""status"": ""ok""}",Human,News article,,557,0,"Reuters special report, California wildfire season",2018-11-27,human
R127,C087,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:08:39,36,ok,ai_gpt_percent,53.08,53.08% AI GPT · Your text contains mixed signals,Your text contains mixed signals,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 53.08, ""message"": ""Your text contains mixed signals"", ""scanned_at"": ""2026-08-28T19:08:39"", ""status"": ""ok""}",Human,Marketing copy,Short,60,0,"Product caption, Etsy listing (shop since closed)",2017-02-14,human_stress
R128,C008,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:10:34,37,ok,ai_gpt_percent,60.81,60.81% AI GPT · Your text is likely AI/GPT generated,Your text is likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 60.81, ""message"": ""Your text is likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T19:10:34"", ""status"": ""ok""}",AI,News article,,909,100,"Llama 3.3 70B, news brief prompt",2026-08-06,fully_AI
R129,C002,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:11:23,38,ok,ai_gpt_percent,64.94,64.94% AI GPT · Your text is likely AI/GPT generated,Your text is likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 64.94, ""message"": ""Your text is likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T19:11:23"", ""status"": ""ok""}",AI,Academic essay,,834,100,"Claude 4 Sonnet, default settings",2026-07-22,fully_AI
R130,C073,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:13:19,39,ok,ai_gpt_percent,64.68,64.68% AI GPT · Your text is likely AI/GPT generated,Your text is likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 64.68, ""message"": ""Your text is likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T19:13:19"", ""status"": ""ok""}",Human,Academic essay,ESL,478,0,"Erasmus application statement, University of Coimbra",2019-01-22,human_stress
R131,C040,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:15:14,40,ok,ai_gpt_percent,0,0% AI GPT · Your text is human written,Your text is human written,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 0, ""message"": ""Your text is human written"", ""scanned_at"": ""2026-08-28T19:15:14"", ""status"": ""ok""}",Human,Creative fiction,,405,0,"George Saunders, Tenth of December title story (Random House)",2013-01-08,human
R132,C055,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:16:49,41,ok,ai_gpt_percent,50.1,50.1% AI GPT · Your text contains mixed signals,Your text contains mixed signals,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 50.1, ""message"": ""Your text contains mixed signals"", ""scanned_at"": ""2026-08-28T19:16:49"", ""status"": ""ok""}",Hybrid,News article,,721,75,2017 wire story + Claude 4 Sonnet replacements (75%),2026-08-17,rewritten_AI
R133,C047,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:18:22,42,ok,ai_gpt_percent,13.21,13.21% AI GPT · Your text is most likely human written but may include AI/GPT generated parts,Your text is most likely human written but may include AI/GPT generated parts,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 13.21, ""message"": ""Your text is most likely human written but may include AI/GPT generated parts"", ""scanned_at"": ""2026-08-28T19:18:22"", ""status"": ""ok""}",Human,Technical how-to,,462,0,"PostgreSQL 9.4 documentation, 'Concurrency Control'",2014-12-18,human
R134,C056,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:19:30,43,ok,ai_gpt_percent,51.48,51.48% AI GPT · Your text contains mixed signals,Your text contains mixed signals,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 51.48, ""message"": ""Your text contains mixed signals"", ""scanned_at"": ""2026-08-28T19:19:30"", ""status"": ""ok""}",Hybrid,Blog / opinion,,786,25,2015 personal blog post + Gemini 2.0 Flash replacements (25%),2026-08-18,AI_assisted
R135,C004,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:21:31,44,ok,ai_gpt_percent,77.96,77.96% AI GPT · Your text is likely AI/GPT generated,Your text is likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 77.96, ""message"": ""Your text is likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T19:21:31"", ""status"": ""ok""}",AI,Academic essay,,899,100,Llama 3.3 70B via Together endpoint,2026-07-27,fully_AI
R136,C046,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:22:30,45,ok,ai_gpt_percent,22.74,22.74% AI GPT · Your text is most likely human written but may include AI/GPT generated parts,Your text is most likely human written but may include AI/GPT generated parts,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 22.74, ""message"": ""Your text is most likely human written but may include AI/GPT generated parts"", ""scanned_at"": ""2026-08-28T19:22:30"", ""status"": ""ok""}",Human,Marketing copy,,363,0,"Holiday insert, Powell's Books in-store flyer",2017-11-09,human
R137,C029,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:23:49,46,ok,ai_gpt_percent,39.64,39.64% AI GPT · Your text contains mixed signals,Your text contains mixed signals,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 39.64, ""message"": ""Your text contains mixed signals"", ""scanned_at"": ""2026-08-28T19:23:49"", ""status"": ""ok""}",Human,Academic essay,,850,0,"William James, 'The Moral Equivalent of War,' McClure's Magazine",1910-08-01,human
R138,C021,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:25:35,47,ok,ai_gpt_percent,81.51,81.51% AI GPT · Your text is most likely AI/GPT generated,Your text is most likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 81.51, ""message"": ""Your text is most likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T19:25:35"", ""status"": ""ok""}",AI,Marketing copy,,502,100,"GPT-4o, landing-page prompt",2026-07-19,fully_AI
R139,C065,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:27:28,48,ok,ai_gpt_percent,29.17,29.17% AI GPT · Your text is most likely human written but may include AI/GPT generated parts,Your text is most likely human written but may include AI/GPT generated parts,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 29.17, ""message"": ""Your text is most likely human written but may include AI/GPT generated parts"", ""scanned_at"": ""2026-08-28T19:27:28"", ""status"": ""ok""}",Hybrid,Marketing copy,,564,25,2014 product insert + Llama 3.3 70B replacements (25%),2026-08-13,AI_assisted
R140,C018,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:29:00,49,ok,ai_gpt_percent,78.91,78.91% AI GPT · Your text is likely AI/GPT generated,Your text is likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 78.91, ""message"": ""Your text is likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T19:29:00"", ""status"": ""ok""}",AI,Business / professional,,954,100,"Claude 4 Sonnet, board update prompt",2026-08-19,fully_AI
R141,C070,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:30:54,50,ok,ai_gpt_percent,55.72,55.72% AI GPT · Your text is likely AI/GPT generated,Your text is likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 55.72, ""message"": ""Your text is likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T19:30:54"", ""status"": ""ok""}",Hybrid,Technical how-to,,762,75,2017 runbook + GPT-4o replacements (75%),2026-08-20,rewritten_AI
R142,C038,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:31:31,51,ok,ai_gpt_percent,38.95,38.95% AI GPT · Your text contains mixed signals,Your text contains mixed signals,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 38.95, ""message"": ""Your text contains mixed signals"", ""scanned_at"": ""2026-08-28T19:31:31"", ""status"": ""ok""}",Human,Creative fiction,,596,0,"Willa Cather, My Ántonia, Book I, ch. 2 (Houghton Mifflin)",1918-09-21,human
R143,C060,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:33:12,52,ok,ai_gpt_percent,43.53,43.53% AI GPT · Your text contains mixed signals,Your text contains mixed signals,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 43.53, ""message"": ""Your text contains mixed signals"", ""scanned_at"": ""2026-08-28T19:33:12"", ""status"": ""ok""}",Hybrid,Creative fiction,,572,50,2011 workshop story + Gemini 2.0 Flash replacements (50%),2026-08-22,hybrid
R144,C023,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:34:05,53,ok,ai_gpt_percent,78.67,78.67% AI GPT · Your text is likely AI/GPT generated,Your text is likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 78.67, ""message"": ""Your text is likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T19:34:05"", ""status"": ""ok""}",AI,Marketing copy,,894,100,"Gemini 2.0 Flash, email campaign prompt",2026-07-28,fully_AI
R145,C063,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:34:52,54,ok,ai_gpt_percent,44.67,44.67% AI GPT · Your text contains mixed signals,Your text contains mixed signals,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 44.67, ""message"": ""Your text contains mixed signals"", ""scanned_at"": ""2026-08-28T19:34:52"", ""status"": ""ok""}",Hybrid,Business / professional,,462,50,2015 offer-summary memo + Claude 4 Sonnet replacements (50%),2026-08-15,hybrid
R146,C084,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:35:38,55,ok,ai_gpt_percent,52.78,52.78% AI GPT · Your text contains mixed signals,Your text contains mixed signals,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 52.78, ""message"": ""Your text contains mixed signals"", ""scanned_at"": ""2026-08-28T19:35:38"", ""status"": ""ok""}",Human,Business / professional,Grammar-heavy,573,0,"Appellate brief statement of facts, 7th Cir. public docket",2018-01-11,human_stress
R147,C089,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:37:40,56,ok,ai_gpt_percent,46.48,46.48% AI GPT · Your text contains mixed signals,Your text contains mixed signals,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 46.48, ""message"": ""Your text contains mixed signals"", ""scanned_at"": ""2026-08-28T19:37:40"", ""status"": ""ok""}",Human,Academic essay,Archaic,515,0,"Thomas Carlyle, Past and Present, Book III, ch. 4",1843-04-01,human_stress
R148,C052,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:39:17,57,ok,ai_gpt_percent,41.9,41.9% AI GPT · Your text contains mixed signals,Your text contains mixed signals,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 41.9, ""message"": ""Your text contains mixed signals"", ""scanned_at"": ""2026-08-28T19:39:17"", ""status"": ""ok""}",Hybrid,Academic essay,,501,75,2016 tenure statement + Gemini 2.0 Flash replacements (75%),2026-08-14,rewritten_AI
R149,C077,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:41:21,58,ok,ai_gpt_percent,92.31,92.31% AI GPT · Your text is AI/GPT Generated,Your text is AI/GPT Generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 92.31, ""message"": ""Your text is AI/GPT Generated"", ""scanned_at"": ""2026-08-28T19:41:21"", ""status"": ""ok""}",Human,Blog / opinion,Templated,555,0,"Boilerplate 'about us' page, county parks department CMS",2013-06-21,human_stress
R150,C090,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:43:12,59,ok,ai_gpt_percent,33.79,33.79% AI GPT · Your text is most likely human written but may include AI/GPT generated parts,Your text is most likely human written but may include AI/GPT generated parts,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 33.79, ""message"": ""Your text is most likely human written but may include AI/GPT generated parts"", ""scanned_at"": ""2026-08-28T19:43:12"", ""status"": ""ok""}",Human,Academic essay,Archaic,531,0,"John Ruskin, The Stones of Venice, vol. 2, ch. 6",1853-07-01,human_stress
R151,C069,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:44:08,60,ok,ai_gpt_percent,56.78,56.78% AI GPT · Your text is likely AI/GPT generated,Your text is likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 56.78, ""message"": ""Your text is likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T19:44:08"", ""status"": ""ok""}",Hybrid,Technical how-to,,887,50,2012 README + Llama 3.3 70B replacements (50%),2026-08-17,hybrid
R152,C045,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:44:51,61,ok,ai_gpt_percent,28.54,28.54% AI GPT · Your text is most likely human written but may include AI/GPT generated parts,Your text is most likely human written but may include AI/GPT generated parts,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 28.54, ""message"": ""Your text is most likely human written but may include AI/GPT generated parts"", ""scanned_at"": ""2026-08-28T19:44:51"", ""status"": ""ok""}",Human,Marketing copy,,601,0,"Spring lookbook copy, Patagonia Worn Wear",2017-03-14,human
R153,C044,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:46:58,62,ok,ai_gpt_percent,18.18,18.18% AI GPT · Your text is most likely human written but may include AI/GPT generated parts,Your text is most likely human written but may include AI/GPT generated parts,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 18.18, ""message"": ""Your text is most likely human written but may include AI/GPT generated parts"", ""scanned_at"": ""2026-08-28T19:46:58"", ""status"": ""ok""}",Human,Marketing copy,,569,0,"Fall 2017 print catalog, Schoolhouse Electric",2017-08-22,human
R154,C072,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:48:51,63,ok,ai_gpt_percent,49.75,49.75% AI GPT · Your text contains mixed signals,Your text contains mixed signals,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 49.75, ""message"": ""Your text contains mixed signals"", ""scanned_at"": ""2026-08-28T19:48:51"", ""status"": ""ok""}",Human,Academic essay,ESL,471,0,"TOEFL-style independent essay, collected with writer consent, Osaka",2016-11-03,human_stress
R155,C080,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:50:18,64,ok,ai_gpt_percent,67.48,67.48% AI GPT · Your text is likely AI/GPT generated,Your text is likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 67.48, ""message"": ""Your text is likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T19:50:18"", ""status"": ""ok""}",Human,Technical how-to,Technical,360,0,"IEEE 802.11-2012 clause excerpt, licensed reprint",2012-03-29,human_stress
R156,C031,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:52:08,65,ok,ai_gpt_percent,18.69,18.69% AI GPT · Your text is most likely human written but may include AI/GPT generated parts,Your text is most likely human written but may include AI/GPT generated parts,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 18.69, ""message"": ""Your text is most likely human written but may include AI/GPT generated parts"", ""scanned_at"": ""2026-08-28T19:52:08"", ""status"": ""ok""}",Human,Academic essay,,730,0,"Jane Addams, Peace and Bread in Time of War, ch. 3",1922-03-15,human
R157,C048,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:53:22,66,ok,ai_gpt_percent,15.67,15.67% AI GPT · Your text is most likely human written but may include AI/GPT generated parts,Your text is most likely human written but may include AI/GPT generated parts,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 15.67, ""message"": ""Your text is most likely human written but may include AI/GPT generated parts"", ""scanned_at"": ""2026-08-28T19:53:22"", ""status"": ""ok""}",Human,Technical how-to,,449,0,"Apple Technical Note TN2277 excerpt, developer library snapshot",2015-05-04,human
R158,C082,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:54:41,67,ok,ai_gpt_percent,19.9,19.9% AI GPT · Your text is most likely human written but may include AI/GPT generated parts,Your text is most likely human written but may include AI/GPT generated parts,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 19.9, ""message"": ""Your text is most likely human written but may include AI/GPT generated parts"", ""scanned_at"": ""2026-08-28T19:54:41"", ""status"": ""ok""}",Human,Technical how-to,Technical,562,0,NIST SP 800-63-3 section 5 prose (public domain U.S. government),2017-06-22,human_stress
R159,C010,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:55:47,68,ok,ai_gpt_percent,67.28,67.28% AI GPT · Your text is likely AI/GPT generated,Your text is likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 67.28, ""message"": ""Your text is likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T19:55:47"", ""status"": ""ok""}",AI,Blog / opinion,,443,100,"Claude 4 Sonnet, opinion column prompt",2026-08-09,fully_AI
R160,C012,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:57:50,69,ok,ai_gpt_percent,94.83,94.83% AI GPT · Your text is AI/GPT Generated,Your text is AI/GPT Generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 94.83, ""message"": ""Your text is AI/GPT Generated"", ""scanned_at"": ""2026-08-28T19:57:50"", ""status"": ""ok""}",AI,Blog / opinion,,746,100,"Llama 3.3 70B, personal essay prompt",2026-08-12,fully_AI
R161,C049,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T19:59:25,70,ok,ai_gpt_percent,16.71,16.71% AI GPT · Your text is most likely human written but may include AI/GPT generated parts,Your text is most likely human written but may include AI/GPT generated parts,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 16.71, ""message"": ""Your text is most likely human written but may include AI/GPT generated parts"", ""scanned_at"": ""2026-08-28T19:59:25"", ""status"": ""ok""}",Human,Technical how-to,,565,0,"AWS Elastic Beanstalk Developer Guide, 'Deploying a Flask app,' archived HTML",2015-10-29,human
