run_id,text_id,detector,detector_version,pass_number,pass_date,scanned_at,presentation_order,run_status,score_field,score,displayed_score,displayed_label,error_code,error_detail,raw_response,ground_truth,genre,stress_type,word_count,ai_word_pct,source,created,authorship_state
R122,C079,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:22:17,31,ok,human_score,49,49%,Uncertain,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 49, ""prediction_map_band"": ""Uncertain"", ""displayed_text"": ""Human Score 49%"", ""scanned_at"": ""2026-08-28T10:22:17""}",Human,Blog / opinion,Templated,322,0,"Grant-report narrative template, state arts board",2011-10-19,human_stress
R123,C055,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:24:12,32,ok,human_score,60,60%,Uncertain,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 60, ""prediction_map_band"": ""Uncertain"", ""displayed_text"": ""Human Score 60%"", ""scanned_at"": ""2026-08-28T10:24:12""}",Hybrid,News article,,721,75,2017 wire story + Claude 4 Sonnet replacements (75%),2026-08-17,rewritten_AI
R124,C027,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:25:51,33,ok,human_score,1,1%,AI generated,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 1, ""prediction_map_band"": ""AI generated"", ""displayed_text"": ""Human Score 1%"", ""scanned_at"": ""2026-08-28T10:25:51""}",AI,Technical how-to,,765,100,"Gemini 2.0 Flash, CLI how-to prompt",2026-08-11,fully_AI
R125,C005,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:27:59,34,ok,human_score,0,0%,AI generated,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 0, ""prediction_map_band"": ""AI generated"", ""displayed_text"": ""Human Score 0%"", ""scanned_at"": ""2026-08-28T10:27:59""}",AI,News article,,521,100,"GPT-4o, news desk prompt",2026-07-30,fully_AI
R126,C060,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:29:18,35,ok,human_score,75,75%,Mostly human,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 75, ""prediction_map_band"": ""Mostly human"", ""displayed_text"": ""Human Score 75%"", ""scanned_at"": ""2026-08-28T10:29:18""}",Hybrid,Creative fiction,,572,50,2011 workshop story + Gemini 2.0 Flash replacements (50%),2026-08-22,hybrid
R127,C001,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:31:14,36,ok,human_score,12,12%,AI generated,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 12, ""prediction_map_band"": ""AI generated"", ""displayed_text"": ""Human Score 12%"", ""scanned_at"": ""2026-08-28T10:31:14""}",AI,Academic essay,,595,100,"GPT-4o, temp 0.7, 2026-07-18 session",2026-07-18,fully_AI
R128,C023,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:31:55,37,ok,human_score,9,9%,AI generated,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 9, ""prediction_map_band"": ""AI generated"", ""displayed_text"": ""Human Score 9%"", ""scanned_at"": ""2026-08-28T10:31:55""}",AI,Marketing copy,,894,100,"Gemini 2.0 Flash, email campaign prompt",2026-07-28,fully_AI
R129,C046,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:33:07,38,ok,human_score,79,79%,Mostly human,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 79, ""prediction_map_band"": ""Mostly human"", ""displayed_text"": ""Human Score 79%"", ""scanned_at"": ""2026-08-28T10:33:07""}",Human,Marketing copy,,363,0,"Holiday insert, Powell's Books in-store flyer",2017-11-09,human
R130,C075,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:34:28,39,ok,human_score,60,60%,Uncertain,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 60, ""prediction_map_band"": ""Uncertain"", ""displayed_text"": ""Human Score 60%"", ""scanned_at"": ""2026-08-28T10:34:28""}",Human,News article,Translated,444,0,English translation of Asahi Shimbun local-government piece,2014-09-08,human_stress
R131,C069,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:35:23,40,ok,human_score,63,63%,Mostly human,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 63, ""prediction_map_band"": ""Mostly human"", ""displayed_text"": ""Human Score 63%"", ""scanned_at"": ""2026-08-28T10:35:23""}",Hybrid,Technical how-to,,887,50,2012 README + Llama 3.3 70B replacements (50%),2026-08-17,hybrid
R132,C040,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:36:49,41,ok,human_score,86,86%,Human written,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 86, ""prediction_map_band"": ""Human written"", ""displayed_text"": ""Human Score 86%"", ""scanned_at"": ""2026-08-28T10:36:49""}",Human,Creative fiction,,405,0,"George Saunders, Tenth of December title story (Random House)",2013-01-08,human
R133,C041,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:37:56,42,ok,human_score,94,94%,Human written,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 94, ""prediction_map_band"": ""Human written"", ""displayed_text"": ""Human Score 94%"", ""scanned_at"": ""2026-08-28T10:37:56""}",Human,Business / professional,,521,0,"Internal strategy memo, Midland Credit Union board packet",2016-02-17,human
R134,C024,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:39:27,43,ok,human_score,13,13%,AI generated,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 13, ""prediction_map_band"": ""AI generated"", ""displayed_text"": ""Human Score 13%"", ""scanned_at"": ""2026-08-28T10:39:27""}",AI,Marketing copy,,888,100,"Llama 3.3 70B, catalog blurb prompt",2026-08-02,fully_AI
R135,C021,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:40:48,44,ok,human_score,4,4%,AI generated,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 4, ""prediction_map_band"": ""AI generated"", ""displayed_text"": ""Human Score 4%"", ""scanned_at"": ""2026-08-28T10:40:48""}",AI,Marketing copy,,502,100,"GPT-4o, landing-page prompt",2026-07-19,fully_AI
R136,C002,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:41:33,45,ok,human_score,16,16%,AI generated,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 16, ""prediction_map_band"": ""AI generated"", ""displayed_text"": ""Human Score 16%"", ""scanned_at"": ""2026-08-28T10:41:33""}",AI,Academic essay,,834,100,"Claude 4 Sonnet, default settings",2026-07-22,fully_AI
R137,C083,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:42:10,46,ok,human_score,77,77%,Mostly human,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 77, ""prediction_map_band"": ""Mostly human"", ""displayed_text"": ""Human Score 77%"", ""scanned_at"": ""2026-08-28T10:42:10""}",Human,Business / professional,Grammar-heavy,701,0,"Commercial lease, Article 12 indemnity clause, Cook County filing",2015-07-30,human_stress
R138,C084,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:43:57,47,ok,human_score,62,62%,Mostly human,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 62, ""prediction_map_band"": ""Mostly human"", ""displayed_text"": ""Human Score 62%"", ""scanned_at"": ""2026-08-28T10:43:57""}",Human,Business / professional,Grammar-heavy,573,0,"Appellate brief statement of facts, 7th Cir. public docket",2018-01-11,human_stress
R139,C014,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:44:41,48,ok,human_score,65,65%,Mostly human,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 65, ""prediction_map_band"": ""Mostly human"", ""displayed_text"": ""Human Score 65%"", ""scanned_at"": ""2026-08-28T10:44:41""}",AI,Creative fiction,,797,100,"Claude 4 Sonnet, literary short story",2026-08-14,fully_AI
R140,C012,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:45:38,49,ok,human_score,6,6%,AI generated,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 6, ""prediction_map_band"": ""AI generated"", ""displayed_text"": ""Human Score 6%"", ""scanned_at"": ""2026-08-28T10:45:38""}",AI,Blog / opinion,,746,100,"Llama 3.3 70B, personal essay prompt",2026-08-12,fully_AI
R141,C049,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:46:34,50,ok,human_score,88,88%,Human written,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 88, ""prediction_map_band"": ""Human written"", ""displayed_text"": ""Human Score 88%"", ""scanned_at"": ""2026-08-28T10:46:34""}",Human,Technical how-to,,565,0,"AWS Elastic Beanstalk Developer Guide, 'Deploying a Flask app,' archived HTML",2015-10-29,human
R142,C076,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:48:01,51,ok,human_score,70,70%,Mostly human,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 70, ""prediction_map_band"": ""Mostly human"", ""displayed_text"": ""Human Score 70%"", ""scanned_at"": ""2026-08-28T10:48:01""}",Human,News article,Translated,587,0,English translation of Le Monde diplomatique short feature,2019-02-27,human_stress
R143,C091,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:50:05,52,ok,human_score,92,92%,Human written,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 92, ""prediction_map_band"": ""Human written"", ""displayed_text"": ""Human Score 92%"", ""scanned_at"": ""2026-08-28T10:50:05""}",Human,Academic essay,Archaic,397,0,"Letter of Abigail Adams to John Adams, Massachusetts Historical Society transcription",1776-03-31,human_stress
R144,C082,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:51:26,53,ok,human_score,88,88%,Human written,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 88, ""prediction_map_band"": ""Human written"", ""displayed_text"": ""Human Score 88%"", ""scanned_at"": ""2026-08-28T10:51:26""}",Human,Technical how-to,Technical,562,0,NIST SP 800-63-3 section 5 prose (public domain U.S. government),2017-06-22,human_stress
R145,C018,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:52:39,54,ok,human_score,30,30%,Likely AI,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 30, ""prediction_map_band"": ""Likely AI"", ""displayed_text"": ""Human Score 30%"", ""scanned_at"": ""2026-08-28T10:52:39""}",AI,Business / professional,,954,100,"Claude 4 Sonnet, board update prompt",2026-08-19,fully_AI
R146,C029,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:54:14,55,ok,human_score,100,100%,Human written,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 100, ""prediction_map_band"": ""Human written"", ""displayed_text"": ""Human Score 100%"", ""scanned_at"": ""2026-08-28T10:54:14""}",Human,Academic essay,,850,0,"William James, 'The Moral Equivalent of War,' McClure's Magazine",1910-08-01,human
R147,C038,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:55:06,56,ok,human_score,100,100%,Human written,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 100, ""prediction_map_band"": ""Human written"", ""displayed_text"": ""Human Score 100%"", ""scanned_at"": ""2026-08-28T10:55:06""}",Human,Creative fiction,,596,0,"Willa Cather, My Ántonia, Book I, ch. 2 (Houghton Mifflin)",1918-09-21,human
R148,C008,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:57:11,57,ok,human_score,14,14%,AI generated,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 14, ""prediction_map_band"": ""AI generated"", ""displayed_text"": ""Human Score 14%"", ""scanned_at"": ""2026-08-28T10:57:11""}",AI,News article,,909,100,"Llama 3.3 70B, news brief prompt",2026-08-06,fully_AI
R149,C016,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:58:00,58,ok,human_score,30,30%,Likely AI,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 30, ""prediction_map_band"": ""Likely AI"", ""displayed_text"": ""Human Score 30%"", ""scanned_at"": ""2026-08-28T10:58:00""}",AI,Creative fiction,,800,100,"Llama 3.3 70B, third-person fiction",2026-08-17,fully_AI
R150,C022,Winston AI,v4.15,2,2026-08-28,2026-08-28T10:59:00,59,ok,human_score,20,20%,AI generated,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 20, ""prediction_map_band"": ""AI generated"", ""displayed_text"": ""Human Score 20%"", ""scanned_at"": ""2026-08-28T10:59:00""}",AI,Marketing copy,,651,100,"Claude 4 Sonnet, product page prompt",2026-07-23,fully_AI
R151,C089,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:00:54,60,ok,human_score,77,77%,Mostly human,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 77, ""prediction_map_band"": ""Mostly human"", ""displayed_text"": ""Human Score 77%"", ""scanned_at"": ""2026-08-28T11:00:54""}",Human,Academic essay,Archaic,515,0,"Thomas Carlyle, Past and Present, Book III, ch. 4",1843-04-01,human_stress
R152,C020,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:02:59,61,ok,human_score,5,5%,AI generated,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 5, ""prediction_map_band"": ""AI generated"", ""displayed_text"": ""Human Score 5%"", ""scanned_at"": ""2026-08-28T11:02:59""}",AI,Business / professional,,766,100,"Llama 3.3 70B, vendor letter prompt",2026-08-22,fully_AI
R153,C004,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:04:17,62,ok,human_score,15,15%,AI generated,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 15, ""prediction_map_band"": ""AI generated"", ""displayed_text"": ""Human Score 15%"", ""scanned_at"": ""2026-08-28T11:04:17""}",AI,Academic essay,,899,100,Llama 3.3 70B via Together endpoint,2026-07-27,fully_AI
R154,C077,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:04:56,63,ok,human_score,50,50%,Uncertain,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 50, ""prediction_map_band"": ""Uncertain"", ""displayed_text"": ""Human Score 50%"", ""scanned_at"": ""2026-08-28T11:04:56""}",Human,Blog / opinion,Templated,555,0,"Boilerplate 'about us' page, county parks department CMS",2013-06-21,human_stress
R155,C058,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:05:33,64,ok,human_score,49,49%,Uncertain,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 49, ""prediction_map_band"": ""Uncertain"", ""displayed_text"": ""Human Score 49%"", ""scanned_at"": ""2026-08-28T11:05:33""}",Hybrid,Blog / opinion,,841,75,2014 LiveJournal entry + GPT-4o replacements (75%),2026-08-20,rewritten_AI
R156,C065,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:06:33,65,ok,human_score,60,60%,Uncertain,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 60, ""prediction_map_band"": ""Uncertain"", ""displayed_text"": ""Human Score 60%"", ""scanned_at"": ""2026-08-28T11:06:33""}",Hybrid,Marketing copy,,564,25,2014 product insert + Llama 3.3 70B replacements (25%),2026-08-13,AI_assisted
R157,C064,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:07:36,66,ok,human_score,69,69%,Mostly human,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 69, ""prediction_map_band"": ""Mostly human"", ""displayed_text"": ""Human Score 69%"", ""scanned_at"": ""2026-08-28T11:07:36""}",Hybrid,Business / professional,,802,75,2017 vendor RFP response + Gemini 2.0 Flash replacements (75%),2026-08-18,rewritten_AI
R158,C039,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:08:58,67,ok,human_score,93,93%,Human written,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 93, ""prediction_map_band"": ""Human written"", ""displayed_text"": ""Human Score 93%"", ""scanned_at"": ""2026-08-28T11:08:58""}",Human,Creative fiction,,733,0,"Ursula K. Le Guin, 'The Ones Who Walk Away from Omelas,' 1973 reprint",1973-10-01,human
R159,C036,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:09:41,68,ok,human_score,100,100%,Human written,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 100, ""prediction_map_band"": ""Human written"", ""displayed_text"": ""Human Score 100%"", ""scanned_at"": ""2026-08-28T11:09:41""}",Human,Blog / opinion,,854,0,"Heather Havrilesky, Ask Polly column, The Cut",2019-03-06,human
R160,C087,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:10:40,69,ok,human_score,74,74%,Mostly human,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 74, ""prediction_map_band"": ""Mostly human"", ""displayed_text"": ""Human Score 74%"", ""scanned_at"": ""2026-08-28T11:10:40""}",Human,Marketing copy,Short,60,0,"Product caption, Etsy listing (shop since closed)",2017-02-14,human_stress
R161,C007,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:12:21,70,ok,human_score,0,0%,AI generated,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 0, ""prediction_map_band"": ""AI generated"", ""displayed_text"": ""Human Score 0%"", ""scanned_at"": ""2026-08-28T11:12:21""}",AI,News article,,646,100,"Gemini 2.0 Flash, rewrite-as-AP",2026-08-04,fully_AI
R162,C059,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:13:54,71,ok,human_score,78,78%,Mostly human,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 78, ""prediction_map_band"": ""Mostly human"", ""displayed_text"": ""Human Score 78%"", ""scanned_at"": ""2026-08-28T11:13:54""}",Hybrid,Creative fiction,,628,25,2013 short-story draft + Claude 4 Sonnet replacements (25%),2026-08-21,AI_assisted
R163,C086,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:14:47,72,ok,human_score,65,65%,Mostly human,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 65, ""prediction_map_band"": ""Mostly human"", ""displayed_text"": ""Human Score 65%"", ""scanned_at"": ""2026-08-28T11:14:47""}",Human,Marketing copy,Short,114,0,"Craigslist missed-connections post, San Francisco",2014-05-19,human_stress
R164,C006,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:15:48,73,ok,human_score,25,25%,Likely AI,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 25, ""prediction_map_band"": ""Likely AI"", ""displayed_text"": ""Human Score 25%"", ""scanned_at"": ""2026-08-28T11:15:48""}",AI,News article,,812,100,"Claude 4 Sonnet, wire-style prompt",2026-08-01,fully_AI
R165,C045,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:17:04,74,ok,human_score,92,92%,Human written,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 92, ""prediction_map_band"": ""Human written"", ""displayed_text"": ""Human Score 92%"", ""scanned_at"": ""2026-08-28T11:17:04""}",Human,Marketing copy,,601,0,"Spring lookbook copy, Patagonia Worn Wear",2017-03-14,human
R166,C080,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:19:08,75,ok,human_score,100,100%,Human written,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 100, ""prediction_map_band"": ""Human written"", ""displayed_text"": ""Human Score 100%"", ""scanned_at"": ""2026-08-28T11:19:08""}",Human,Technical how-to,Technical,360,0,"IEEE 802.11-2012 clause excerpt, licensed reprint",2012-03-29,human_stress
R167,C042,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:20:13,76,ok,human_score,90,90%,Human written,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 90, ""prediction_map_band"": ""Human written"", ""displayed_text"": ""Human Score 90%"", ""scanned_at"": ""2026-08-28T11:20:13""}",Human,Business / professional,,556,0,"All-staff note, Harborview Medical Center operations",2016-09-02,human
R168,C052,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:20:52,77,ok,human_score,30,30%,Likely AI,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 30, ""prediction_map_band"": ""Likely AI"", ""displayed_text"": ""Human Score 30%"", ""scanned_at"": ""2026-08-28T11:20:52""}",Hybrid,Academic essay,,501,75,2016 tenure statement + Gemini 2.0 Flash replacements (75%),2026-08-14,rewritten_AI
R169,C071,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:21:31,78,ok,human_score,77,77%,Mostly human,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 77, ""prediction_map_band"": ""Mostly human"", ""displayed_text"": ""Human Score 77%"", ""scanned_at"": ""2026-08-28T11:21:31""}",Human,Academic essay,ESL,524,0,"Placement essay, University of Helsinki English exam booklet",2018-04-12,human_stress
R170,C048,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:22:13,79,ok,human_score,85,85%,Human written,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 85, ""prediction_map_band"": ""Human written"", ""displayed_text"": ""Human Score 85%"", ""scanned_at"": ""2026-08-28T11:22:13""}",Human,Technical how-to,,449,0,"Apple Technical Note TN2277 excerpt, developer library snapshot",2015-05-04,human
R171,C057,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:24:00,80,ok,human_score,83,83%,Human written,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 83, ""prediction_map_band"": ""Human written"", ""displayed_text"": ""Human Score 83%"", ""scanned_at"": ""2026-08-28T11:24:00""}",Hybrid,Blog / opinion,,508,50,2019 newsletter essay + Llama 3.3 70B replacements (50%),2026-08-19,hybrid
R172,C037,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:24:35,81,ok,human_score,90,90%,Human written,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 90, ""prediction_map_band"": ""Human written"", ""displayed_text"": ""Human Score 90%"", ""scanned_at"": ""2026-08-28T11:24:35""}",Human,Blog / opinion,,609,0,"Tim Carmody, kottke.org weekday post",2019-09-18,human
R173,C074,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:25:48,82,ok,human_score,89,89%,Human written,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 89, ""prediction_map_band"": ""Human written"", ""displayed_text"": ""Human Score 89%"", ""scanned_at"": ""2026-08-28T11:25:48""}",Human,News article,Translated,693,0,"English translation of El País report on rail strikes, translator-signed",2017-05-16,human_stress
R174,C044,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:27:37,83,ok,human_score,90,90%,Human written,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 90, ""prediction_map_band"": ""Human written"", ""displayed_text"": ""Human Score 90%"", ""scanned_at"": ""2026-08-28T11:27:37""}",Human,Marketing copy,,569,0,"Fall 2017 print catalog, Schoolhouse Electric",2017-08-22,human
R175,C034,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:29:25,84,ok,human_score,84,84%,Human written,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 84, ""prediction_map_band"": ""Human written"", ""displayed_text"": ""Human Score 84%"", ""scanned_at"": ""2026-08-28T11:29:25""}",Human,News article,,557,0,"Reuters special report, California wildfire season",2018-11-27,human
R176,C026,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:30:11,85,ok,human_score,38,38%,Likely AI,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 38, ""prediction_map_band"": ""Likely AI"", ""displayed_text"": ""Human Score 38%"", ""scanned_at"": ""2026-08-28T11:30:11""}",AI,Technical how-to,,561,100,"Claude 4 Sonnet, troubleshooting prompt",2026-08-08,fully_AI
R177,C047,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:32:00,86,error,human_score,,,,timeout,Scan did not complete. Request timed out after 30s.,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""error"", ""error_code"": ""timeout"", ""error"": ""Scan did not complete. Request timed out after 30s."", ""scanned_at"": ""2026-08-28T11:32:00""}",Human,Technical how-to,,462,0,"PostgreSQL 9.4 documentation, 'Concurrency Control'",2014-12-18,human
R178,C011,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:33:44,87,ok,human_score,24,24%,Likely AI,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 24, ""prediction_map_band"": ""Likely AI"", ""displayed_text"": ""Human Score 24%"", ""scanned_at"": ""2026-08-28T11:33:44""}",AI,Blog / opinion,,985,100,"Gemini 2.0 Flash, Substack-style prompt",2026-08-10,fully_AI
R179,C003,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:34:48,88,ok,human_score,22,22%,Likely AI,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 22, ""prediction_map_band"": ""Likely AI"", ""displayed_text"": ""Human Score 22%"", ""scanned_at"": ""2026-08-28T11:34:48""}",AI,Academic essay,,583,100,"Gemini 2.0 Flash, long-form setting",2026-07-25,fully_AI
R180,C088,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:36:17,89,ok,human_score,65,65%,Mostly human,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 65, ""prediction_map_band"": ""Mostly human"", ""displayed_text"": ""Human Score 65%"", ""scanned_at"": ""2026-08-28T11:36:17""}",Human,Marketing copy,Short,129,0,"Museum wall label, Cleveland Museum of Art collection notes",2019-08-30,human_stress
R181,C043,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:37:05,90,ok,human_score,92,92%,Human written,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 92, ""prediction_map_band"": ""Human written"", ""displayed_text"": ""Human Score 92%"", ""scanned_at"": ""2026-08-28T11:37:05""}",Human,Business / professional,,777,0,"Client closeout letter, Pratt & Keene LLP",2016-12-08,human
R182,C081,Winston AI,v4.15,2,2026-08-28,2026-08-28T11:39:11,91,ok,human_score,97,97%,Human written,,,"{""detector"": ""Winston AI"", ""version"": ""v4.15"", ""status"": ""ok"", ""human_score"": 97, ""prediction_map_band"": ""Human written"", ""displayed_text"": ""Human Score 97%"", ""scanned_at"": ""2026-08-28T11:39:11""}",Human,Technical how-to,Technical,438,0,"FDA 2016 guidance excerpt, 'Human Factors Studies'",2016-02-03,human_stress
